Latitude,Longitude,Type,StationID,StationName
32.6958;-117.2325;Sub;xTide_0193;Ballast Point, 0.55 nmi. north of (Depth 34ft), San Diego Bay, California Current
32.6833;-117.2333;Sub;xTide_0194;Ballast Point, 100 yards north of, San Diego Bay, California Current
32.6867;-117.233;Ref;xTide_0195;Ballast Point, California
32.6845;-117.2322;Sub;xTide_0196;Ballast Point, south of (Depth 5ft), San Diego Bay, California Current
27.89;-82.48;Ref;xTide_0197;Ballast Point, Tampa, Florida
39.2667;-76.5783;Ref;xTide_0198;Baltimore (Fort McHenry), Maryland
39.013;-76.3683;Ref;xTide_0199;Baltimore Harbor Approach (off Sandy Point), Maryland Current
43.12;-124.413;Sub;xTide_0200;Bandon, Coquille River, Oregon
47.7483;-122.727;Ref;xTide_0201;Bangor Wharf, Washington
44.785;-68.7667;Ref;xTide_0202;Bangor, Penobscot River, Maine
34.5833;-77.7667;Sub;xTide_0203;Bannermans Branch, Northeast River, Cape Fear River, North Carolina
31.105;-81.3383;Sub;xTide_0204;Bar Channel (Depth 12ft), St. Simons Sound, Georgia Current
44.3917;-68.205;Ref;xTide_0205;Bar Harbor, Frenchman Bay, Maine
30.3967;-81.43;Ref;xTide_0206;Bar Pilot Dock, St. Johns River, Florida
31.345;-81.235;Sub;xTide_0207;Bar, Doboy Sound, Georgia Current
57.0883;-134.825;Ref;xTide_0208;Baranof, Warm Spring Bay, Alaska
29.275;-89.945;Sub;xTide_0209;Barataria Pass, Louisiana
31.5783;-81.24;Sub;xTide_0210;Barbour Island, Barbour Island River, Georgia
29.6817;-94.985;Ref;xTide_0211;Barbours Cut, Morgans Point, Galveston Bay, Texas
58.3217;-134.878;Sub;xTide_0212;Barlow Cove, Mansfield Peninsula, Lynn Canal, Alaska
39.7617;-74.1117;Ref;xTide_0213;Barnegat Inlet, USCG Station, Barnegat Bay, New Jersey
39.9183;-74.11;Sub;xTide_0214;Barnegat Pier, Barnegat Bay, New Jersey
48.6858;-122.7888;Sub;xTide_0215;Barnes Island, 0.8 mile southwest of, Rosario Strait, Washington Current
41.7217;-70.285;Sub;xTide_0216;Barnstable Harbor, Beach Point, Cape Cod Bay, Massachusetts
54.7;-131.35;Sub;xTide_0217;Barren Island Light, 2 miles south from, Dixon Entrance, Alaska Current
38.3417;-76.265;Ref;xTide_0218;Barren Island, Chesapeake Bay, Maryland
40.5783;-73.8883;Sub;xTide_0219;Barren Island, Rockaway Inlet, Jamaica Bay, New York
47.1567;-123.008;Sub;xTide_0220;Barron Point, Little Snookum Inlet Entrance, Puget Sound, Washington
71.3601;-156.7299;Ref;xTide_0221;Barrow (offshore), Alaska
70.1286;-143.611;Ref;xTide_0222;Barter Island, Alaska
58.4567;-135.883;Sub;xTide_0223;Bartlett Cove, Glacier Bay, Alaska
45.5683;-123.943;Sub;xTide_0224;Barview, Tillamook Bay, Oregon
44.2417;-68.3533;Sub;xTide_0225;Bass Harbor, Mount Desert Island, Maine
29.2867;-89.6633;Sub;xTide_0226;Bastian Island, Louisiana
43.925;-69.815;Ref;xTide_0227;Bath, Kennebec River, Maine
32.4133;-80.7;Sub;xTide_0228;Battery Creek, 4 mi. above entrance, Beaufort River, South Carolina
32.7672;-79.9338;Sub;xTide_0229;Battery, southwest of, Ashley River, Charleston Harbor, South Carolina Current
27.9417;-82.72;Sub;xTide_0230;Bay Aristocrat Village, Old Tampa Bay, Florida
46.6233;-123.945;Sub;xTide_0231;Bay Center, Palix River, Willapa Bay, Washington
46.8617;-124.06;Sub;xTide_0232;Bay City, South Bay, Grays Harbor, Washington
45.5167;-123.9;Sub;xTide_0233;Bay City, Tillamook Bay, Oregon
29.5983;-89.6183;Sub;xTide_0234;Bay Gardene, Louisiana
51.6417;-176.825;Sub;xTide_0235;Bay of Waterfalls, Adak Island, Alaska
40.63;-73.67;Ref;xTide_0236;Bay Park, East Rockaway, Hewlett Bay, New York
32.2333;-80.63;Sub;xTide_0237;Bay Point Island, S of, Broad River entrance (Depth 15ft), South Carolina Current
30.5717;-87.005;Sub;xTide_0238;Bay Point, Blackwater River, Pensacola Bay, Florida
40.7167;-73.24;Sub;xTide_0239;Bay Shore, Watchogue Creek Entrance, Great South Bay, New York
37.545;-122.222;Sub;xTide_0240;Bay Slough, east end, San Francisco Bay, California
37.5517;-122.243;Sub;xTide_0241;Bay Slough, west end, San Francisco Bay, California
41.7517;-71.3517;Sub;xTide_0242;Bay Spring, Bullock Cove, Narragansett Bay, Rhode Island
30.3264;-89.3258;Ref;xTide_0243;Bay Waveland Yacht Club, Bay St. Louis, Mississippi
30.2717;-89.7933;Sub;xTide_0244;Bayou BonFouca, Route 433, Louisiana
30.4057;-88.2477;Ref;xTide_0245;Bayou La Batre Bridge, Alabama
30.3717;-88.275;Sub;xTide_0246;Bayou La Batre, Mississippi Sound, Alabama
30.4383;-88.845;Ref;xTide_0247;Bayou Poito, Back Bay, Biloxi, Mississippi
29.2667;-89.9667;Sub;xTide_0248;Bayou Rigaud, Grand Isle, Barataria Bay, Louisiana
30.43;-88.8;Ref;xTide_0249;Bayou Talla, Back Bay, Biloxi, Mississippi
28.5333;-82.65;Ref;xTide_0250;Bayport, Florida
37.755;-76.6733;Sub;xTide_0251;Bayport, Rappahannock River, Virginia
40.9033;-73.55;Ref;xTide_0252;Bayville Bridge, Oyster Bay, New York
36.8933;-76.105;Sub;xTide_0253;Bayville, Lynnhaven Bay, Virginia
40.5883;-73.82;Sub;xTide_0254;Beach Channel (bridge), Jamaica Bay, New York
30.7267;-81.4767;Sub;xTide_0255;Beach Creek ent., Cumberland Island, Georgia
31.95;-80.9333;Sub;xTide_0256;Beach Hammock, Georgia
39.5483;-74.2567;Sub;xTide_0257;Beach Haven Coast Guard Station, Little Egg Harbor, New Jersey
39.6133;-74.21;Sub;xTide_0258;Beach Haven Crest, Little Egg Harbor, New Jersey
41.5;-73.9833;Ref;xTide_0259;Beacon, Flushkill, Hudson River, New York
57.4183;-135.583;Sub;xTide_0260;Bear Bay, Alaska
59.8017;-149.615;Sub;xTide_0261;Bear Cove, Aialik Peninsula, Alaska
59.725;-151.023;Ref;xTide_0262;Bear Cove, Kachemak Bay, Cook Inlet, Alaska
31.7933;-81.1817;Ref;xTide_0263;Bear River, (Range 'A' Light), Georgia
56.25;-133.8167;Sub;xTide_0264;Beauclerc Island Light, 1 mile east of, Sumner Strait, Alaska Current
32.45;-80.6633;Sub;xTide_0265;Beaufort Airport, Beaufort River (Depth 15ft), Port Royal Sound, South Carolina Current
34.6983;-76.665;Sub;xTide_0266;Beaufort Inlet Channel Range, North Carolina
32.4033;-80.6717;Sub;xTide_0267;Beaufort River (Depth 15ft), Port Royal Sound, South Carolina Current
32.2883;-80.6517;Sub;xTide_0268;Beaufort River Entrance (Depth 15ft), Port Royal Sound, South Carolina Current
32.43;-80.6767;Sub;xTide_0269;Beaufort, Beaufort River (Depth 12ft), Port Royal Sound, South Carolina Current
32.43;-80.675;Ref;xTide_0270;Beaufort, Beaufort River, South Carolina
34.7117;-76.645;Sub;xTide_0271;Beaufort, Taylor Creek, North Carolina
59.5267;-150.628;Sub;xTide_0272;Beauty Bay, Nuka Bay, Alaska
55.4733;-160.84;Sub;xTide_0273;Beaver Bay, Alaska
40.0617;-74.0617;Sub;xTide_0274;Beaverdam Creek entrance, Metedeconk River, New Jersey
40.0617;-74.0733;Sub;xTide_0275;Beaverdam Creek, inside, Metedeconk River, New Jersey
41.4583;-71.4117;Sub;xTide_0276;Beavertail Point, 0.8 mile northwest of, Narragansett Bay, Rhode Island Current
41.4517;-71.4017;Sub;xTide_0277;Beavertail Point, Conanicut Island, Rhode Island
34.0083;-120.047;Sub;xTide_0278;Bechers Bay, Santa Rosa Island, California
52.0367;-175.115;Sub;xTide_0279;Bechevin Bay, Atka Island, Alaska
54.9833;-163.4333;Sub;xTide_0280;Bechevin Bay, off Rocky Point, Isanotski Strait, Alaska Current
56.0467;-132.862;Sub;xTide_0281;Beck Island, Clarence Strait, Alaska
56.595;-132.987;Ref;xTide_0282;Beecher Pass, Wrangell Narrows, Alaska
32.8467;-80.05;Sub;xTide_0283;Bees Ferry Bridge, Ashley River, Charleston Harbor, South Carolina Current
39.2883;-74.6283;Sub;xTide_0284;Beesleys Point, Great Egg Harbor Bay, New Jersey
55.9137;-131.532;Sub;xTide_0285;Behm Narrows, Behm Canal, Alaska Current
31.8217;-81.2983;Sub;xTide_0286;Belfast, Belfast River, Georgia
44.4267;-69.005;Sub;xTide_0287;Belfast, Penobscot Bay, Maine
37.4117;-76.4383;Sub;xTide_0288;Belleville, Mobjack Bay, Virginia
40.7867;-74.1467;Sub;xTide_0289;Belleville, Passaic River, New Jersey
38.8267;-77.0267;Sub;xTide_0290;Bellevue, Potomac River, D.C.
48.5603;-122.6637;Sub;xTide_0291;Bellingham Channel, off Cypress I. Light, Rosario Strait, Washington Current
48.745;-122.495;Sub;xTide_0292;Bellingham, Bellingham Bay, Washington
40.6633;-73.52;Sub;xTide_0293;Bellmore, Bellmore Creek, Hempstead Bay, New York
31.5317;-81.36;Sub;xTide_0294;Bellville Point, Sapelo River, Georgia
40.185;-74.0083;Sub;xTide_0295;Belmar (ocean), New Jersey
31.1667;-81.6167;Sub;xTide_0296;Below Spring Bluff, Little Satilla River, Georgia
32.7733;-79.8417;Sub;xTide_0297;Ben Sawyer Bridge, ICWW, South Carolina
38.5117;-76.6722;Sub;xTide_0298;Benedict, highway bridge, Patuxent River, Maryland Current
38.5133;-76.67;Sub;xTide_0299;Benedict, Patuxent River, Maryland
38.0433;-122.13;Sub;xTide_0300;Benicia, California
18.32;-64.87;Ref;xTide_0301;Benner Bay, St. Thomas, Virgin Islands
33.435;-79.1267;Ref;xTide_0302;Bennet's Dock, Pawleys Island Creek, South Carolina
56.3437;-132.0077;Sub;xTide_0303;Berg Bay, Alaska Current
40.6417;-74.1433;Sub;xTide_0304;Bergen Point Reach (Bayonne Bridge) (Depth 29ft), Kill Van Kull, New York Current
40.6417;-74.1433;Ref;xTide_0305;Bergen Point Reach (Bayonne Bridge), Kill van Kull, New York Current (16d)
40.6367;-74.1417;Ref;xTide_0306;Bergen Point West Reach, Kill Van Kull, New York
37.865;-122.307;Sub;xTide_0307;Berkeley, San Francisco Bay, California
